Nombre equipo,Fecha,Nombre jugador,Posicion,X Posicion,Y Posicion,Distancia,Tiro convertido
Cleveland Cavaliers,2015-11-17,Matthew Dellavedova,Base,-1.55,141.92,17.67,0.17
Cleveland Cavaliers,2015-11-17,Mo Williams,Base,-33.44,150.03,20.15,0.46
Cleveland Cavaliers,2015-11-17,Richard Jefferson,Alero,-109.37,127.32,23.0,0.0
Cleveland Cavaliers,2015-11-17,Timofey Mozgov,Pívot,4.23,89.25,8.5,0.67
Cleveland Cavaliers,2015-11-17,Tristan Thompson,Ala-Pívot,-34.34,145.22,4.0,0.4
Cleveland Cavaliers,2015-11-19,Anderson Varejao,Pívot,25.86,103.5,11.75,1.0
Cleveland Cavaliers,2015-11-19,James Jones,Alero,51.56,62.19,21.8,0.6
Cleveland Cavaliers,2015-11-19,Kevin Love,Ala-Pívot,47.85,114.38,8.42,0.42
Cleveland Cavaliers,2015-11-19,LeBron James,Alero,6.28,109.34,9.0,0.69
Cleveland Cavaliers,2015-11-19,Matthew Dellavedova,Base,22.38,111.14,16.33,0.33
Cleveland Cavaliers,2015-11-19,Richard Jefferson,Alero,-121.94,139.62,13.0,0.25
Cleveland Cavaliers,2015-11-19,Timofey Mozgov,Pívot,69.22,107.13,0.5,0.5
Cleveland Cavaliers,2015-11-19,Tristan Thompson,Ala-Pívot,8.53,127.48,1.67,0.67
Cleveland Cavaliers,2015-11-21,Anderson Varejao,Pívot,43.52,163.37,11.75,0.5
Cleveland Cavaliers,2015-11-21,James Jones,Alero,103.89,192.21,21.33,0.67
Cleveland Cavaliers,2015-11-21,Kevin Love,Ala-Pívot,-43.88,198.38,14.31,0.69
Cleveland Cavaliers,2015-11-21,LeBron James,Alero,-17.53,106.86,12.25,0.5
Cleveland Cavaliers,2015-11-21,Matthew Dellavedova,Base,42.38,145.88,9.83,0.67
Cleveland Cavaliers,2015-11-21,Richard Jefferson,Alero,-9.26,144.82,13.67,0.67
Cleveland Cavaliers,2015-11-21,Tristan Thompson,Ala-Pívot,48.01,174.66,3.6,0.4
Cleveland Cavaliers,2015-11-23,Anderson Varejao,Pívot,71.31,62.4,8.0,1.0
Cleveland Cavaliers,2015-11-23,James Jones,Alero,-65.86,104.02,17.8,0.2
Cleveland Cavaliers,2015-11-23,Kevin Love,Ala-Pívot,-30.09,111.33,17.33,0.61
Cleveland Cavaliers,2015-11-23,LeBron James,Alero,-52.5,114.64,9.93,0.5
Cleveland Cavaliers,2015-11-23,Matthew Dellavedova,Base,-60.81,124.79,19.25,0.62
Cleveland Cavaliers,2015-11-23,Richard Jefferson,Alero,-59.69,99.24,2.8,0.6
Cleveland Cavaliers,2015-11-23,Tristan Thompson,Ala-Pívot,16.15,88.06,1.25,0.75
Cleveland Cavaliers,2015-11-25,Anderson Varejao,Pívot,-12.99,21.43,4.0,0.0
Cleveland Cavaliers,2015-11-25,James Jones,Alero,-49.52,159.84,24.0,0.67
Cleveland Cavaliers,2015-11-25,Kevin Love,Ala-Pívot,-61.46,110.7,17.79,0.5
Cleveland Cavaliers,2015-11-25,LeBron James,Alero,19.7,152.75,13.75,0.38
Cleveland Cavaliers,2015-11-25,Mo Williams,Base,16.47,154.36,16.83,0.58
Cleveland Cavaliers,2015-11-25,Richard Jefferson,Alero,-62.93,22.61,7.4,0.4
Cleveland Cavaliers,2015-11-25,Tristan Thompson,Ala-Pívot,-30.26,60.2,2.5,0.5
Cleveland Cavaliers,2015-11-27,James Jones,Alero,69.62,82.81,21.0,0.0
Cleveland Cavaliers,2015-11-27,Kevin Love,Ala-Pívot,9.7,65.59,10.67,0.58
Cleveland Cavaliers,2015-11-27,LeBron James,Alero,-3.29,136.26,10.65,0.4
Cleveland Cavaliers,2015-11-27,Matthew Dellavedova,Base,53.18,168.99,17.57,0.29
Cleveland Cavaliers,2015-11-27,Mo Williams,Base,10.45,160.33,13.0,0.75
Cleveland Cavaliers,2015-11-27,Richard Jefferson,Alero,48.23,61.67,16.62,0.5
Cleveland Cavaliers,2015-11-27,Timofey Mozgov,Pívot,-7.24,98.64,3.89,0.33
Cleveland Cavaliers,2015-11-27,Tristan Thompson,Ala-Pívot,23.32,112.17,2.0,0.43
Cleveland Cavaliers,2015-12-01,Anderson Varejao,Pívot,124.5,120.65,11.5,0.5
Cleveland Cavaliers,2015-12-01,James Jones,Alero,2.23,93.77,22.5,0.0
Cleveland Cavaliers,2015-12-01,Kevin Love,Ala-Pívot,-50.53,169.68,13.22,0.22
Cleveland Cavaliers,2015-12-01,LeBron James,Alero,-62.51,105.52,6.58,0.42
Cleveland Cavaliers,2015-12-01,Matthew Dellavedova,Base,-57.09,117.91,15.11,0.56
Cleveland Cavaliers,2015-12-01,Mo Williams,Base,-31.24,158.36,15.4,0.5
Cleveland Cavaliers,2015-12-01,Richard Jefferson,Alero,-29.4,183.12,15.8,0.4
Cleveland Cavaliers,2015-12-01,Timofey Mozgov,Pívot,-90.47,122.39,0.5,0.0
Cleveland Cavaliers,2015-12-01,Tristan Thompson,Ala-Pívot,-169.91,114.85,5.17,0.33
Cleveland Cavaliers,2015-12-04,James Jones,Alero,-131.74,134.08,24.6,0.2
Cleveland Cavaliers,2015-12-04,Kevin Love,Ala-Pívot,-50.27,126.68,14.91,0.36
Cleveland Cavaliers,2015-12-04,LeBron James,Alero,-12.7,119.45,8.12,0.46
Cleveland Cavaliers,2015-12-04,Matthew Dellavedova,Base,-76.05,156.87,18.4,0.6
Cleveland Cavaliers,2015-12-04,Mo Williams,Base,-40.65,198.41,18.8,0.4
Cleveland Cavaliers,2015-12-04,Richard Jefferson,Alero,0.15,24.13,9.0,0.0
Cleveland Cavaliers,2015-12-04,Timofey Mozgov,Pívot,-33.31,89.9,0.8,0.8
Cleveland Cavaliers,2015-12-04,Tristan Thompson,Ala-Pívot,-37.36,131.83,3.75,0.5
Cleveland Cavaliers,2015-12-05,Anderson Varejao,Pívot,-48.21,178.48,18.0,0.0
Cleveland Cavaliers,2015-12-05,James Jones,Alero,109.9,160.44,23.75,0.25
Cleveland Cavaliers,2015-12-05,Kevin Love,Ala-Pívot,-45.45,112.44,14.64,0.18
Cleveland Cavaliers,2015-12-05,Matthew Dellavedova,Base,34.47,126.45,12.64,0.36
Cleveland Cavaliers,2015-12-05,Mo Williams,Base,-39.25,103.29,16.43,0.29
Cleveland Cavaliers,2015-12-05,Richard Jefferson,Alero,8.18,129.17,12.39,0.33
Cleveland Cavaliers,2015-12-05,Sasha Kaun,Pívot,-12.43,184.55,1.5,0.5
Cleveland Cavaliers,2015-12-05,Timofey Mozgov,Pívot,3.48,99.69,5.83,0.67
Cleveland Cavaliers,2015-12-05,Tristan Thompson,Ala-Pívot,42.24,92.51,5.0,0.67
Cleveland Cavaliers,2015-12-08,Kevin Love,Ala-Pívot,27.52,128.97,5.25,0.42
Cleveland Cavaliers,2015-12-08,LeBron James,Alero,-64.02,81.27,6.75,0.58
Cleveland Cavaliers,2015-12-08,Matthew Dellavedova,Base,22.64,181.51,15.25,0.58
Cleveland Cavaliers,2015-12-08,Mo Williams,Base,40.75,161.84,16.1,0.5
Cleveland Cavaliers,2015-12-08,Richard Jefferson,Alero,-52.95,182.3,16.33,0.5
Cleveland Cavaliers,2015-12-08,Tristan Thompson,Ala-Pívot,-36.54,110.28,2.33,0.33
Cleveland Cavaliers,2015-12-11,Anderson Varejao,Pívot,41.74,231.21,3.0,0.33
Cleveland Cavaliers,2015-12-11,Iman Shumpert,Escolta,-62.58,125.75,9.33,0.67
Cleveland Cavaliers,2015-12-11,James Jones,Alero,-6.3,131.58,22.89,0.56
Cleveland Cavaliers,2015-12-11,Kevin Love,Ala-Pívot,-146.65,67.28,18.67,0.33
Cleveland Cavaliers,2015-12-11,LeBron James,Alero,-10.67,85.12,5.64,0.64
Cleveland Cavaliers,2015-12-11,Matthew Dellavedova,Base,100.01,129.96,17.14,0.71
Cleveland Cavaliers,2015-12-11,Mo Williams,Base,-11.31,126.28,12.17,0.33
Cleveland Cavaliers,2015-12-11,Richard Jefferson,Alero,-41.81,248.78,24.0,1.0
Cleveland Cavaliers,2015-12-11,Timofey Mozgov,Pívot,-17.88,90.61,1.11,0.89
Cleveland Cavaliers,2015-12-11,Tristan Thompson,Ala-Pívot,-93.29,113.46,1.67,0.33
Cleveland Cavaliers,2015-12-15,Anderson Varejao,Pívot,18.07,103.82,8.33,0.67
Cleveland Cavaliers,2015-12-15,Iman Shumpert,Escolta,45.73,104.22,23.0,0.5
Cleveland Cavaliers,2015-12-15,Kevin Love,Ala-Pívot,42.37,117.55,14.69,0.44
Cleveland Cavaliers,2015-12-15,LeBron James,Alero,-58.05,113.75,7.4,0.5
Cleveland Cavaliers,2015-12-15,Matthew Dellavedova,Base,-68.42,150.92,15.33,0.17
Cleveland Cavaliers,2015-12-15,Mo Williams,Base,-31.63,101.29,15.9,0.4
Cleveland Cavaliers,2015-12-15,Richard Jefferson,Alero,20.99,159.17,16.33,0.67
Cleveland Cavaliers,2015-12-15,Timofey Mozgov,Pívot,-30.64,157.68,2.8,0.8
Cleveland Cavaliers,2015-12-15,Tristan Thompson,Ala-Pívot,61.95,67.52,5.0,0.0
Cleveland Cavaliers,2015-12-17,Anderson Varejao,Pívot,109.63,31.04,15.5,0.0
Cleveland Cavaliers,2015-12-17,Kevin Love,Ala-Pívot,-51.32,181.78,16.33,0.44
Cleveland Cavaliers,2015-12-17,LeBron James,Alero,-7.59,172.2,8.95,0.48
Cleveland Cavaliers,2015-12-17,Matthew Dellavedova,Base,14.97,133.66,19.0,0.33
Cleveland Cavaliers,2015-12-17,Richard Jefferson,Alero,-39.44,167.44,19.25,0.5
Cleveland Cavaliers,2015-12-17,Timofey Mozgov,Pívot,-30.99,120.36,2.2,0.6
Cleveland Cavaliers,2015-12-17,Tristan Thompson,Ala-Pívot,32.94,162.09,0.9,0.7
Cleveland Cavaliers,2015-12-23,Iman Shumpert,Escolta,26.11,150.01,19.71,0.29
Cleveland Cavaliers,2015-12-23,Kevin Love,Ala-Pívot,15.36,80.35,13.59,0.47
Cleveland Cavaliers,2015-12-23,Kyrie Irving,Base,56.69,127.94,11.86,0.14
Cleveland Cavaliers,2015-12-23,LeBron James,Alero,0.28,92.04,5.55,0.41
Cleveland Cavaliers,2015-12-23,Matthew Dellavedova,Base,9.43,188.86,14.25,0.38
Cleveland Cavaliers,2015-12-23,Mo Williams,Base,-27.43,208.24,15.5,0.5
Cleveland Cavaliers,2015-12-23,Timofey Mozgov,Pívot,43.77,54.69,8.33,0.5
Cleveland Cavaliers,2015-12-23,Tristan Thompson,Ala-Pívot,-57.72,69.98,1.2,0.4
Cleveland Cavaliers,2015-12-25,Iman Shumpert,Escolta,7.02,110.71,16.17,0.0
Cleveland Cavaliers,2015-12-25,Kevin Love,Ala-Pívot,31.7,95.46,9.88,0.31
Cleveland Cavaliers,2015-12-25,Kyrie Irving,Base,101.96,99.47,13.33,0.27
Cleveland Cavaliers,2015-12-25,LeBron James,Alero,-6.9,96.31,7.92,0.38
Cleveland Cavaliers,2015-12-25,Matthew Dellavedova,Base,44.26,125.86,12.36,0.36
Cleveland Cavaliers,2015-12-25,Mo Williams,Base,-160.59,-8.81,16.0,0.0
Cleveland Cavaliers,2015-12-25,Timofey Mozgov,Pívot,90.85,75.29,1.4,0.0
Cleveland Cavaliers,2015-12-25,Tristan Thompson,Ala-Pívot,24.23,105.63,3.17,0.5
Cleveland Cavaliers,2015-12-26,Anderson Varejao,Pívot,-193.84,65.73,9.5,1.0
Cleveland Cavaliers,2015-12-26,Iman Shumpert,Escolta,69.18,98.79,19.12,0.25
Cleveland Cavaliers,2015-12-26,James Jones,Alero,82.68,121.13,16.88,0.38
Cleveland Cavaliers,2015-12-26,Kevin Love,Ala-Pívot,44.29,148.9,19.78,0.44
Cleveland Cavaliers,2015-12-26,LeBron James,Alero,-1.78,132.28,10.54,0.31
Cleveland Cavaliers,2015-12-26,Matthew Dellavedova,Base,-54.82,115.11,15.75,0.5
Cleveland Cavaliers,2015-12-26,Mo Williams,Base,29.98,128.39,15.0,0.0
Cleveland Cavaliers,2015-12-26,Richard Jefferson,Alero,-27.77,84.39,20.5,0.5
Cleveland Cavaliers,2015-12-26,Timofey Mozgov,Pívot,50.72,58.76,2.75,0.25
Cleveland Cavaliers,2015-12-26,Tristan Thompson,Ala-Pívot,-16.03,125.05,1.0,0.67
Cleveland Cavaliers,2015-12-28,Iman Shumpert,Escolta,114.16,162.55,22.67,0.67
Cleveland Cavaliers,2015-12-28,James Jones,Alero,-70.61,146.83,24.25,0.25
Cleveland Cavaliers,2015-12-28,Kevin Love,Ala-Pívot,21.62,97.2,15.18,0.55
Cleveland Cavaliers,2015-12-28,Kyrie Irving,Base,-8.61,155.15,15.75,0.44
Cleveland Cavaliers,2015-12-28,LeBron James,Alero,-77.27,169.12,20.25,0.38
Cleveland Cavaliers,2015-12-28,Matthew Dellavedova,Base,25.23,71.05,17.0,0.5
Cleveland Cavaliers,2015-12-28,Richard Jefferson,Alero,48.02,110.87,24.0,0.5
Cleveland Cavaliers,2015-12-28,Timofey Mozgov,Pívot,77.32,130.45,7.6,0.4
Cleveland Cavaliers,2015-12-28,Tristan Thompson,Ala-Pívot,-60.48,109.59,1.0,0.5
Cleveland Cavaliers,2015-12-29,Iman Shumpert,Escolta,25.71,121.36,11.0,0.54
Cleveland Cavaliers,2015-12-29,Kevin Love,Ala-Pívot,-32.0,114.84,12.25,0.25
Cleveland Cavaliers,2015-12-29,LeBron James,Alero,-34.18,154.37,12.39,0.52
Cleveland Cavaliers,2015-12-29,Matthew Dellavedova,Base,6.47,95.95,16.8,0.2
Cleveland Cavaliers,2015-12-29,Mo Williams,Base,-4.86,136.39,13.75,0.75
Cleveland Cavaliers,2015-12-29,Richard Jefferson,Alero,3.19,292.88,26.0,0.0
Cleveland Cavaliers,2015-12-29,Timofey Mozgov,Pívot,-72.71,143.82,11.8,0.4
Cleveland Cavaliers,2015-12-29,Tristan Thompson,Ala-Pívot,44.62,82.79,3.83,0.5
Cleveland Cavaliers,2016-01-02,Anderson Varejao,Pívot,151.45,181.27,15.0,0.0
Cleveland Cavaliers,2016-01-02,Iman Shumpert,Escolta,9.92,166.9,23.0,0.33
Cleveland Cavaliers,2016-01-02,James Jones,Alero,19.58,109.7,20.17,0.5
Cleveland Cavaliers,2016-01-02,Kevin Love,Ala-Pívot,-20.26,179.95,17.5,0.25
Cleveland Cavaliers,2016-01-02,Kyrie Irving,Base,-33.55,123.04,12.36,0.36
Cleveland Cavaliers,2016-01-02,LeBron James,Alero,22.84,152.69,13.93,0.57
Cleveland Cavaliers,2016-01-02,Matthew Dellavedova,Base,-76.52,129.49,20.25,0.0
Cleveland Cavaliers,2016-01-02,Mo Williams,Base,-40.67,120.24,20.8,0.4
Cleveland Cavaliers,2016-01-02,Richard Jefferson,Alero,-66.54,50.57,24.25,0.5
Cleveland Cavaliers,2016-01-02,Timofey Mozgov,Pívot,-180.97,129.5,3.25,0.5
Cleveland Cavaliers,2016-01-02,Tristan Thompson,Ala-Pívot,35.54,74.65,1.17,0.67
Cleveland Cavaliers,2016-01-04,Iman Shumpert,Escolta,29.85,146.1,9.33,0.67
Cleveland Cavaliers,2016-01-04,James Jones,Alero,99.05,418.58,25.0,1.0
Cleveland Cavaliers,2016-01-04,Kevin Love,Ala-Pívot,-82.49,115.61,12.45,0.36
Cleveland Cavaliers,2016-01-04,Kyrie Irving,Base,-27.95,148.91,11.69,0.69
Cleveland Cavaliers,2016-01-04,LeBron James,Alero,-12.4,197.23,10.6,0.6
Cleveland Cavaliers,2016-01-04,Matthew Dellavedova,Base,68.85,16.53,16.67,0.67
Cleveland Cavaliers,2016-01-04,Richard Jefferson,Alero,68.84,52.14,1.0,0.0
Cleveland Cavaliers,2016-01-04,Timofey Mozgov,Pívot,189.8,138.09,8.5,1.0
Cleveland Cavaliers,2016-01-04,Tristan Thompson,Ala-Pívot,-108.8,126.76,0.67,0.67
Cleveland Cavaliers,2016-01-06,Iman Shumpert,Escolta,-20.17,137.1,22.5,0.5
Cleveland Cavaliers,2016-01-06,Kevin Love,Ala-Pívot,-11.01,60.45,7.4,0.4
Cleveland Cavaliers,2016-01-06,Kyrie Irving,Base,7.75,125.23,9.59,0.64
Cleveland Cavaliers,2016-01-06,LeBron James,Alero,-58.52,119.2,14.23,0.55
Cleveland Cavaliers,2016-01-06,Matthew Dellavedova,Base,23.39,184.97,17.6,0.2
Cleveland Cavaliers,2016-01-06,Timofey Mozgov,Pívot,-13.9,22.81,3.67,0.33
Cleveland Cavaliers,2016-01-06,Tristan Thompson,Ala-Pívot,-53.05,105.75,0.71,0.57
Cleveland Cavaliers,2016-01-08,Iman Shumpert,Escolta,41.55,106.41,15.29,0.41
Cleveland Cavaliers,2016-01-08,Kevin Love,Ala-Pívot,2.85,178.93,15.09,0.36
Cleveland Cavaliers,2016-01-08,Kyrie Irving,Base,2.31,143.98,12.08,0.42
Cleveland Cavaliers,2016-01-08,LeBron James,Alero,32.29,139.23,12.62,0.38
Cleveland Cavaliers,2016-01-08,Matthew Dellavedova,Base,-73.28,289.63,18.25,0.75
Cleveland Cavaliers,2016-01-08,Richard Jefferson,Alero,218.06,132.59,25.0,0.0
Cleveland Cavaliers,2016-01-08,Timofey Mozgov,Pívot,-56.72,122.58,5.0,0.75
Cleveland Cavaliers,2016-01-08,Tristan Thompson,Ala-Pívot,-4.65,92.38,0.67,0.67
Cleveland Cavaliers,2016-01-12,Iman Shumpert,Escolta,-35.84,101.36,16.55,0.36
Cleveland Cavaliers,2016-01-12,Kevin Love,Ala-Pívot,-16.49,174.01,16.62,0.19
Cleveland Cavaliers,2016-01-12,Kyrie Irving,Base,-47.99,127.65,14.6,0.33
Cleveland Cavaliers,2016-01-12,LeBron James,Alero,9.18,126.81,14.54,0.46
Cleveland Cavaliers,2016-01-12,Matthew Dellavedova,Base,-36.92,184.93,18.55,0.36
Cleveland Cavaliers,2016-01-12,Richard Jefferson,Alero,-37.72,118.51,13.25,0.25
Cleveland Cavaliers,2016-01-12,Timofey Mozgov,Pívot,21.9,111.55,0.2,0.8
Cleveland Cavaliers,2016-01-12,Tristan Thompson,Ala-Pívot,-76.7,83.55,6.5,0.5
Cleveland Cavaliers,2016-01-15,Anderson Varejao,Pívot,98.52,79.2,11.2,0.2
Cleveland Cavaliers,2016-01-15,Iman Shumpert,Escolta,67.94,72.18,22.2,0.2
Cleveland Cavaliers,2016-01-15,Kevin Love,Ala-Pívot,-40.31,126.71,18.69,0.31
Cleveland Cavaliers,2016-01-15,Kyrie Irving,Base,22.59,113.13,13.5,0.56
Cleveland Cavaliers,2016-01-15,LeBron James,Alero,26.8,181.65,6.86,0.5
Cleveland Cavaliers,2016-01-15,Matthew Dellavedova,Base,107.5,64.27,15.2,0.2
Cleveland Cavaliers,2016-01-15,Richard Jefferson,Alero,55.78,262.13,25.0,1.0
Cleveland Cavaliers,2016-01-15,Timofey Mozgov,Pívot,-103.31,195.26,10.5,0.5
Cleveland Cavaliers,2016-01-15,Tristan Thompson,Ala-Pívot,3.11,102.87,1.75,1.0
Cleveland Cavaliers,2016-01-18,Anderson Varejao,Pívot,-52.66,247.67,12.67,0.33
Cleveland Cavaliers,2016-01-18,Iman Shumpert,Escolta,33.38,190.94,12.0,0.6
Cleveland Cavaliers,2016-01-18,James Jones,Alero,67.94,153.51,19.0,0.75
Cleveland Cavaliers,2016-01-18,Kevin Love,Ala-Pívot,85.99,160.83,16.0,0.0
Cleveland Cavaliers,2016-01-18,Kyrie Irving,Base,11.62,112.6,14.57,0.29
Cleveland Cavaliers,2016-01-18,LeBron James,Alero,76.58,143.95,6.7,0.4
Cleveland Cavaliers,2016-01-18,Matthew Dellavedova,Base,58.22,260.44,15.0,0.33
Cleveland Cavaliers,2016-01-18,Richard Jefferson,Alero,172.26,-1.47,23.0,1.0
Cleveland Cavaliers,2016-01-18,Timofey Mozgov,Pívot,-41.94,141.25,2.33,0.33
Cleveland Cavaliers,2016-01-18,Tristan Thompson,Ala-Pívot,67.2,296.1,1.0,0.0
Cleveland Cavaliers,2016-01-20,Iman Shumpert,Escolta,-49.02,149.49,16.2,0.2
Cleveland Cavaliers,2016-01-20,James Jones,Alero,-12.07,167.64,23.67,0.0
Cleveland Cavaliers,2016-01-20,Kevin Love,Ala-Pívot,57.54,146.09,14.9,0.5
Cleveland Cavaliers,2016-01-20,Kyrie Irving,Base,48.25,122.0,17.0,0.6
Cleveland Cavaliers,2016-01-20,LeBron James,Alero,19.41,105.63,11.36,0.55
Cleveland Cavaliers,2016-01-20,Matthew Dellavedova,Base,63.64,2.12,19.0,1.0
Cleveland Cavaliers,2016-01-20,Mo Williams,Base,-66.47,117.74,14.0,0.14
Cleveland Cavaliers,2016-01-20,Richard Jefferson,Alero,57.85,139.87,23.5,0.5
Cleveland Cavaliers,2016-01-20,Timofey Mozgov,Pívot,-42.36,160.76,7.12,0.5
Cleveland Cavaliers,2016-01-20,Tristan Thompson,Ala-Pívot,18.22,137.99,1.86,0.71
Dallas Mavericks,2015-10-29,Charlie Villanueva,Ala-Pívot,13.54,163.34,16.09,0.27
Dallas Mavericks,2015-10-29,Devin Harris,Base,43.82,162.85,16.7,0.4
Dallas Mavericks,2015-10-29,Dirk Nowitzki,Ala-Pívot,-28.86,114.88,12.93,0.4
Dallas Mavericks,2015-10-29,Dwight Powell,Ala-Pívot,30.18,61.76,14.38,0.5
Dallas Mavericks,2015-10-29,J.J. Barea,Base,23.62,128.88,10.1,0.4
Dallas Mavericks,2015-10-29,Jeremy Evans,Alero,197.35,142.02,25.0,0.0
Dallas Mavericks,2015-10-29,John Jenkins,Escolta,-57.41,179.55,16.06,0.5
Dallas Mavericks,2015-10-29,Justin Anderson,Alero,-24.12,154.38,17.0,0.25
Dallas Mavericks,2015-10-29,Raymond Felton,Base,-2.28,159.07,11.44,0.22
Dallas Mavericks,2015-10-29,Salah Mejri,Pívot,-123.2,159.97,21.0,0.0
Dallas Mavericks,2015-10-29,Zaza Pachulia,Pívot,-70.26,62.76,8.0,0.25
Dallas Mavericks,2015-11-01,Chandler Parsons,Alero,0.74,94.43,5.67,0.17
Dallas Mavericks,2015-11-01,Charlie Villanueva,Ala-Pívot,-42.09,140.46,19.83,0.17
Dallas Mavericks,2015-11-01,Deron Williams,Base,34.12,157.55,10.83,0.42
Dallas Mavericks,2015-11-01,Devin Harris,Base,-42.02,97.61,13.7,0.3
Dallas Mavericks,2015-11-01,Dirk Nowitzki,Ala-Pívot,-6.93,164.57,17.15,0.77
Dallas Mavericks,2015-11-01,Dwight Powell,Ala-Pívot,-64.5,133.34,5.57,0.57
Dallas Mavericks,2015-11-01,J.J. Barea,Base,-39.23,63.88,9.86,0.57
Dallas Mavericks,2015-11-01,Raymond Felton,Base,55.95,154.02,11.0,0.62
Dallas Mavericks,2015-11-01,Wesley Matthews,Alero,-49.5,162.71,20.5,0.3
Dallas Mavericks,2015-11-01,Zaza Pachulia,Pívot,9.0,127.38,3.38,0.5
Dallas Mavericks,2015-11-03,Chandler Parsons,Alero,17.77,126.48,12.17,0.5
Dallas Mavericks,2015-11-03,Charlie Villanueva,Ala-Pívot,-99.72,218.51,16.0,0.33
Dallas Mavericks,2015-11-03,Deron Williams,Base,-57.01,138.42,15.71,0.29
Dallas Mavericks,2015-11-03,Devin Harris,Base,-1.68,185.52,10.0,0.2
Dallas Mavericks,2015-11-03,Dirk Nowitzki,Ala-Pívot,-4.55,115.37,15.56,0.56
Dallas Mavericks,2015-11-03,Dwight Powell,Ala-Pívot,-74.31,111.4,8.54,0.31
Dallas Mavericks,2015-11-03,J.J. Barea,Base,40.43,104.07,14.1,0.3
Dallas Mavericks,2015-11-03,Justin Anderson,Alero,-68.75,127.39,15.0,0.0
Dallas Mavericks,2015-11-03,Raymond Felton,Base,41.38,92.21,12.8,0.6
Dallas Mavericks,2015-11-03,Wesley Matthews,Alero,-65.02,169.1,15.6,0.6
Dallas Mavericks,2015-11-03,Zaza Pachulia,Pívot,40.87,124.03,9.0,0.25
Dallas Mavericks,2015-11-05,Chandler Parsons,Alero,72.16,107.66,18.8,0.2
Dallas Mavericks,2015-11-05,Charlie Villanueva,Ala-Pívot,10.85,130.59,17.75,0.38
Dallas Mavericks,2015-11-05,Deron Williams,Base,-47.72,133.98,9.4,0.6
Dallas Mavericks,2015-11-05,Devin Harris,Base,72.42,161.91,16.67,0.0
Dallas Mavericks,2015-11-05,Dirk Nowitzki,Ala-Pívot,-3.28,136.43,17.42,0.33
Dallas Mavericks,2015-11-05,Dwight Powell,Ala-Pívot,30.21,150.96,5.42,0.5
Dallas Mavericks,2015-11-05,J.J. Barea,Base,44.05,138.91,19.67,0.5
Dallas Mavericks,2015-11-05,Jeremy Evans,Alero,-124.18,226.29,23.0,0.0
Dallas Mavericks,2015-11-05,John Jenkins,Escolta,4.13,223.9,13.5,0.0
Dallas Mavericks,2015-11-05,Justin Anderson,Alero,-120.72,55.78,14.0,0.0
Dallas Mavericks,2015-11-05,Raymond Felton,Base,60.16,176.65,18.0,0.43
Dallas Mavericks,2015-11-05,Wesley Matthews,Alero,-72.36,140.28,21.78,0.22
Dallas Mavericks,2015-11-05,Zaza Pachulia,Pívot,-2.97,40.0,4.83,0.67
Dallas Mavericks,2015-11-07,Chandler Parsons,Alero,3.44,113.08,8.33,0.5
Dallas Mavericks,2015-11-07,Deron Williams,Base,16.95,148.06,16.08,0.46
Dallas Mavericks,2015-11-07,Devin Harris,Base,-8.34,136.12,11.0,0.4
Dallas Mavericks,2015-11-07,Dirk Nowitzki,Ala-Pívot,25.47,149.8,16.38,0.5
Dallas Mavericks,2015-11-07,Dwight Powell,Ala-Pívot,7.25,98.96,2.56,0.78
Dallas Mavericks,2015-11-07,J.J. Barea,Base,-21.15,116.81,16.09,0.36
Dallas Mavericks,2015-11-07,Jeremy Evans,Alero,-51.37,288.33,0.0,1.0
Dallas Mavericks,2015-11-07,Justin Anderson,Alero,-89.94,161.91,17.0,0.0
Dallas Mavericks,2015-11-07,Raymond Felton,Base,61.08,205.1,9.2,0.4
Dallas Mavericks,2015-11-07,Wesley Matthews,Alero,-30.29,86.05,16.8,0.4
Dallas Mavericks,2015-11-07,Zaza Pachulia,Pívot,30.0,127.79,6.14,0.43
Dallas Mavericks,2015-11-11,Charlie Villanueva,Ala-Pívot,1.25,120.06,18.75,0.5
Dallas Mavericks,2015-11-11,Deron Williams,Base,5.19,144.89,14.73,0.45
Dallas Mavericks,2015-11-11,Devin Harris,Base,61.24,125.59,18.5,0.33
Dallas Mavericks,2015-11-11,Dirk Nowitzki,Ala-Pívot,-21.57,182.03,15.79,0.79
Dallas Mavericks,2015-11-11,Dwight Powell,Ala-Pívot,-42.78,174.59,11.0,0.8
Dallas Mavericks,2015-11-11,J.J. Barea,Base,-0.84,153.83,11.0,0.0
Dallas Mavericks,2015-11-11,Justin Anderson,Alero,-57.76,146.2,14.33,1.0
Dallas Mavericks,2015-11-11,Raymond Felton,Base,13.85,199.58,20.44,0.44
Dallas Mavericks,2015-11-11,Wesley Matthews,Alero,28.01,152.0,15.23,0.69
Dallas Mavericks,2015-11-11,Zaza Pachulia,Pívot,-6.97,153.88,11.33,0.33
Dallas Mavericks,2015-11-14,Charlie Villanueva,Ala-Pívot,28.07,132.82,12.56,0.5
Dallas Mavericks,2015-11-14,Deron Williams,Base,85.26,146.76,17.62,0.38
Dallas Mavericks,2015-11-14,Devin Harris,Base,-24.21,142.78,10.09,0.64
Dallas Mavericks,2015-11-14,Dwight Powell,Ala-Pívot,17.33,92.45,13.0,0.62
Dallas Mavericks,2015-11-14,J.J. Barea,Base,0.24,156.4,13.0,0.38
Dallas Mavericks,2015-11-14,Jeremy Evans,Alero,-114.44,99.63,1.75,0.5
